TITLE = "HYDROGEOCHEM SUBFLOW PLOT"
VARIABLES = "X","Y","Satur","Poros","MoistCon"
ZONE T="       0", N=       82, E=       40, F=FEPOINT, ET=QUADRILATERAL, SOLUTIONTIME=  0.0000000E+00
  0.0000000E+00  0.0000000E+00  9.9401653E-01  4.5000000E-01  4.4730744E-01
  5.0000000E+01  0.0000000E+00  9.9401653E-01  4.5000000E-01  4.4730744E-01
  0.0000000E+00  5.0000000E+00  9.8212138E-01  4.5000000E-01  4.4195462E-01
  5.0000000E+01  5.0000000E+00  9.8212138E-01  4.5000000E-01  4.4195462E-01
  0.0000000E+00  1.0000000E+01  9.6460472E-01  4.5000000E-01  4.3407213E-01
  5.0000000E+01  1.0000000E+01  9.6460472E-01  4.5000000E-01  4.3407213E-01
  0.0000000E+00  1.5000000E+01  9.4753657E-01  4.5000000E-01  4.2639146E-01
  5.0000000E+01  1.5000000E+01  9.4753657E-01  4.5000000E-01  4.2639146E-01
  0.0000000E+00  2.0000000E+01  9.3093459E-01  4.5000000E-01  4.1892057E-01
  5.0000000E+01  2.0000000E+01  9.3093459E-01  4.5000000E-01  4.1892057E-01
  0.0000000E+00  2.5000000E+01  9.1481627E-01  4.5000000E-01  4.1166732E-01
  5.0000000E+01  2.5000000E+01  9.1481627E-01  4.5000000E-01  4.1166732E-01
  0.0000000E+00  3.0000000E+01  8.9919875E-01  4.5000000E-01  4.0463944E-01
  5.0000000E+01  3.0000000E+01  8.9919875E-01  4.5000000E-01  4.0463944E-01
  0.0000000E+00  3.5000000E+01  8.8409860E-01  4.5000000E-01  3.9784437E-01
  5.0000000E+01  3.5000000E+01  8.8409860E-01  4.5000000E-01  3.9784437E-01
  0.0000000E+00  4.0000000E+01  8.6953160E-01  4.5000000E-01  3.9128922E-01
  5.0000000E+01  4.0000000E+01  8.6953160E-01  4.5000000E-01  3.9128922E-01
  0.0000000E+00  4.5000000E+01  8.5551249E-01  4.5000000E-01  3.8498062E-01
  5.0000000E+01  4.5000000E+01  8.5551249E-01  4.5000000E-01  3.8498062E-01
  0.0000000E+00  5.0000000E+01  8.4205467E-01  4.5000000E-01  3.7892460E-01
  5.0000000E+01  5.0000000E+01  8.4205467E-01  4.5000000E-01  3.7892460E-01
  0.0000000E+00  5.5000000E+01  8.2916996E-01  4.5000000E-01  3.7312648E-01
  5.0000000E+01  5.5000000E+01  8.2916996E-01  4.5000000E-01  3.7312648E-01
  0.0000000E+00  6.0000000E+01  8.1686831E-01  4.5000000E-01  3.6759074E-01
  5.0000000E+01  6.0000000E+01  8.1686831E-01  4.5000000E-01  3.6759074E-01
  0.0000000E+00  6.5000000E+01  8.0515748E-01  4.5000000E-01  3.6232087E-01
  5.0000000E+01  6.5000000E+01  8.0515748E-01  4.5000000E-01  3.6232087E-01
  0.0000000E+00  7.0000000E+01  7.9404282E-01  4.5000000E-01  3.5731927E-01
  5.0000000E+01  7.0000000E+01  7.9404282E-01  4.5000000E-01  3.5731927E-01
  0.0000000E+00  7.5000000E+01  7.8352695E-01  4.5000000E-01  3.5258713E-01
  5.0000000E+01  7.5000000E+01  7.8352695E-01  4.5000000E-01  3.5258713E-01
  0.0000000E+00  8.0000000E+01  7.7360958E-01  4.5000000E-01  3.4812431E-01
  5.0000000E+01  8.0000000E+01  7.7360958E-01  4.5000000E-01  3.4812431E-01
  0.0000000E+00  8.5000000E+01  7.6428725E-01  4.5000000E-01  3.4392926E-01
  5.0000000E+01  8.5000000E+01  7.6428725E-01  4.5000000E-01  3.4392926E-01
  0.0000000E+00  9.0000000E+01  7.5555319E-01  4.5000000E-01  3.3999894E-01
  5.0000000E+01  9.0000000E+01  7.5555319E-01  4.5000000E-01  3.3999894E-01
  0.0000000E+00  9.5000000E+01  7.4739707E-01  4.5000000E-01  3.3632868E-01
  5.0000000E+01  9.5000000E+01  7.4739707E-01  4.5000000E-01  3.3632868E-01
  0.0000000E+00  1.0000000E+02  7.3980482E-01  4.5000000E-01  3.3291217E-01
  5.0000000E+01  1.0000000E+02  7.3980482E-01  4.5000000E-01  3.3291217E-01
  0.0000000E+00  1.0500000E+02  7.3275838E-01  4.5000000E-01  3.2974127E-01
  5.0000000E+01  1.0500000E+02  7.3275838E-01  4.5000000E-01  3.2974127E-01
  0.0000000E+00  1.1000000E+02  7.2623527E-01  4.5000000E-01  3.2680587E-01
  5.0000000E+01  1.1000000E+02  7.2623527E-01  4.5000000E-01  3.2680587E-01
  0.0000000E+00  1.1500000E+02  7.2020796E-01  4.5000000E-01  3.2409358E-01
  5.0000000E+01  1.1500000E+02  7.2020796E-01  4.5000000E-01  3.2409358E-01
  0.0000000E+00  1.2000000E+02  7.1464286E-01  4.5000000E-01  3.2158929E-01
  5.0000000E+01  1.2000000E+02  7.1464286E-01  4.5000000E-01  3.2158929E-01
  0.0000000E+00  1.2500000E+02  7.0949867E-01  4.5000000E-01  3.1927440E-01
  5.0000000E+01  1.2500000E+02  7.0949867E-01  4.5000000E-01  3.1927440E-01
  0.0000000E+00  1.3000000E+02  7.0472386E-01  4.5000000E-01  3.1712574E-01
  5.0000000E+01  1.3000000E+02  7.0472386E-01  4.5000000E-01  3.1712574E-01
  0.0000000E+00  1.3500000E+02  7.0025273E-01  4.5000000E-01  3.1511373E-01
  5.0000000E+01  1.3500000E+02  7.0025273E-01  4.5000000E-01  3.1511373E-01
  0.0000000E+00  1.4000000E+02  6.9599954E-01  4.5000000E-01  3.1319979E-01
  5.0000000E+01  1.4000000E+02  6.9599954E-01  4.5000000E-01  3.1319979E-01
  0.0000000E+00  1.4500000E+02  6.9184969E-01  4.5000000E-01  3.1133236E-01
  5.0000000E+01  1.4500000E+02  6.9184969E-01  4.5000000E-01  3.1133236E-01
  0.0000000E+00  1.5000000E+02  6.8764675E-01  4.5000000E-01  3.0944104E-01
  5.0000000E+01  1.5000000E+02  6.8764675E-01  4.5000000E-01  3.0944104E-01
  0.0000000E+00  1.5500000E+02  6.8317345E-01  4.5000000E-01  3.0742805E-01
  5.0000000E+01  1.5500000E+02  6.8317345E-01  4.5000000E-01  3.0742805E-01
  0.0000000E+00  1.6000000E+02  6.7812375E-01  4.5000000E-01  3.0515569E-01
  5.0000000E+01  1.6000000E+02  6.7812375E-01  4.5000000E-01  3.0515569E-01
  0.0000000E+00  1.6500000E+02  6.7206156E-01  4.5000000E-01  3.0242770E-01
  5.0000000E+01  1.6500000E+02  6.7206156E-01  4.5000000E-01  3.0242770E-01
  0.0000000E+00  1.7000000E+02  6.6435822E-01  4.5000000E-01  2.9896120E-01
  5.0000000E+01  1.7000000E+02  6.6435822E-01  4.5000000E-01  2.9896120E-01
  0.0000000E+00  1.7500000E+02  6.5409384E-01  4.5000000E-01  2.9434223E-01
  5.0000000E+01  1.7500000E+02  6.5409384E-01  4.5000000E-01  2.9434223E-01
  0.0000000E+00  1.8000000E+02  6.3988966E-01  4.5000000E-01  2.8795035E-01
  5.0000000E+01  1.8000000E+02  6.3988966E-01  4.5000000E-01  2.8795035E-01
  0.0000000E+00  1.8500000E+02  6.1958626E-01  4.5000000E-01  2.7881382E-01
  5.0000000E+01  1.8500000E+02  6.1958626E-01  4.5000000E-01  2.7881382E-01
  0.0000000E+00  1.9000000E+02  5.8948586E-01  4.5000000E-01  2.6526864E-01
  5.0000000E+01  1.9000000E+02  5.8948586E-01  4.5000000E-01  2.6526864E-01
  0.0000000E+00  1.9500000E+02  5.4165416E-01  4.5000000E-01  2.4374437E-01
  5.0000000E+01  1.9500000E+02  5.4165416E-01  4.5000000E-01  2.4374437E-01
  0.0000000E+00  2.0000000E+02  4.9481547E-01  4.5000000E-01  2.2266696E-01
  5.0000000E+01  2.0000000E+02  4.9481547E-01  4.5000000E-01  2.2266696E-01
      1      2      4      3
      3      4      6      5
      5      6      8      7
      7      8     10      9
      9     10     12     11
     11     12     14     13
     13     14     16     15
     15     16     18     17
     17     18     20     19
     19     20     22     21
     21     22     24     23
     23     24     26     25
     25     26     28     27
     27     28     30     29
     29     30     32     31
     31     32     34     33
     33     34     36     35
     35     36     38     37
     37     38     40     39
     39     40     42     41
     41     42     44     43
     43     44     46     45
     45     46     48     47
     47     48     50     49
     49     50     52     51
     51     52     54     53
     53     54     56     55
     55     56     58     57
     57     58     60     59
     59     60     62     61
     61     62     64     63
     63     64     66     65
     65     66     68     67
     67     68     70     69
     69     70     72     71
     71     72     74     73
     73     74     76     75
     75     76     78     77
     77     78     80     79
     79     80     82     81
ZONE T="      25", N=       82, E=       40, F=FEPOINT, ET=QUADRILATERAL, SOLUTIONTIME=  1.0182000E+01
  0.0000000E+00  0.0000000E+00  9.9402980E-01  4.5000000E-01  4.4731341E-01
  5.0000000E+01  0.0000000E+00  9.9402980E-01  4.5000000E-01  4.4731341E-01
  0.0000000E+00  5.0000000E+00  9.8216119E-01  4.5000000E-01  4.4197253E-01
  5.0000000E+01  5.0000000E+00  9.8216119E-01  4.5000000E-01  4.4197253E-01
  0.0000000E+00  1.0000000E+01  9.6468422E-01  4.5000000E-01  4.3410790E-01
  5.0000000E+01  1.0000000E+01  9.6468422E-01  4.5000000E-01  4.3410790E-01
  0.0000000E+00  1.5000000E+01  9.4765540E-01  4.5000000E-01  4.2644493E-01
  5.0000000E+01  1.5000000E+01  9.4765540E-01  4.5000000E-01  4.2644493E-01
  0.0000000E+00  2.0000000E+01  9.3109210E-01  4.5000000E-01  4.1899144E-01
  5.0000000E+01  2.0000000E+01  9.3109210E-01  4.5000000E-01  4.1899144E-01
  0.0000000E+00  2.5000000E+01  9.1501151E-01  4.5000000E-01  4.1175518E-01
  5.0000000E+01  2.5000000E+01  9.1501151E-01  4.5000000E-01  4.1175518E-01
  0.0000000E+00  3.0000000E+01  8.9943045E-01  4.5000000E-01  4.0474370E-01
  5.0000000E+01  3.0000000E+01  8.9943045E-01  4.5000000E-01  4.0474370E-01
  0.0000000E+00  3.5000000E+01  8.8436516E-01  4.5000000E-01  3.9796432E-01
  5.0000000E+01  3.5000000E+01  8.8436516E-01  4.5000000E-01  3.9796432E-01
  0.0000000E+00  4.0000000E+01  8.6983105E-01  4.5000000E-01  3.9142397E-01
  5.0000000E+01  4.0000000E+01  8.6983105E-01  4.5000000E-01  3.9142397E-01
  0.0000000E+00  4.5000000E+01  8.5584242E-01  4.5000000E-01  3.8512909E-01
  5.0000000E+01  4.5000000E+01  8.5584242E-01  4.5000000E-01  3.8512909E-01
  0.0000000E+00  5.0000000E+01  8.4241223E-01  4.5000000E-01  3.7908550E-01
  5.0000000E+01  5.0000000E+01  8.4241223E-01  4.5000000E-01  3.7908550E-01
  0.0000000E+00  5.5000000E+01  8.2955175E-01  4.5000000E-01  3.7329829E-01
  5.0000000E+01  5.5000000E+01  8.2955175E-01  4.5000000E-01  3.7329829E-01
  0.0000000E+00  6.0000000E+01  8.1727027E-01  4.5000000E-01  3.6777162E-01
  5.0000000E+01  6.0000000E+01  8.1727027E-01  4.5000000E-01  3.6777162E-01
  0.0000000E+00  6.5000000E+01  8.0557477E-01  4.5000000E-01  3.6250865E-01
  5.0000000E+01  6.5000000E+01  8.0557477E-01  4.5000000E-01  3.6250865E-01
  0.0000000E+00  7.0000000E+01  7.9446956E-01  4.5000000E-01  3.5751130E-01
  5.0000000E+01  7.0000000E+01  7.9446956E-01  4.5000000E-01  3.5751130E-01
  0.0000000E+00  7.5000000E+01  7.8395597E-01  4.5000000E-01  3.5278018E-01
  5.0000000E+01  7.5000000E+01  7.8395597E-01  4.5000000E-01  3.5278018E-01
  0.0000000E+00  8.0000000E+01  7.7403195E-01  4.5000000E-01  3.4831438E-01
  5.0000000E+01  8.0000000E+01  7.7403195E-01  4.5000000E-01  3.4831438E-01
  0.0000000E+00  8.5000000E+01  7.6469170E-01  4.5000000E-01  3.4411126E-01
  5.0000000E+01  8.5000000E+01  7.6469170E-01  4.5000000E-01  3.4411126E-01
  0.0000000E+00  9.0000000E+01  7.5592521E-01  4.5000000E-01  3.4016635E-01
  5.0000000E+01  9.0000000E+01  7.5592521E-01  4.5000000E-01  3.4016635E-01
  0.0000000E+00  9.5000000E+01  7.4771777E-01  4.5000000E-01  3.3647300E-01
  5.0000000E+01  9.5000000E+01  7.4771777E-01  4.5000000E-01  3.3647300E-01
  0.0000000E+00  1.0000000E+02  7.4004926E-01  4.5000000E-01  3.3302217E-01
  5.0000000E+01  1.0000000E+02  7.4004926E-01  4.5000000E-01  3.3302217E-01
  0.0000000E+00  1.0500000E+02  7.3289334E-01  4.5000000E-01  3.2980200E-01
  5.0000000E+01  1.0500000E+02  7.3289334E-01  4.5000000E-01  3.2980200E-01
  0.0000000E+00  1.1000000E+02  7.2621625E-01  4.5000000E-01  3.2679731E-01
  5.0000000E+01  1.1000000E+02  7.2621625E-01  4.5000000E-01  3.2679731E-01
  0.0000000E+00  1.1500000E+02  7.1997522E-01  4.5000000E-01  3.2398885E-01
  5.0000000E+01  1.1500000E+02  7.1997522E-01  4.5000000E-01  3.2398885E-01
  0.0000000E+00  1.2000000E+02  7.1411626E-01  4.5000000E-01  3.2135232E-01
  5.0000000E+01  1.2000000E+02  7.1411626E-01  4.5000000E-01  3.2135232E-01
  0.0000000E+00  1.2500000E+02  7.0857108E-01  4.5000000E-01  3.1885699E-01
  5.0000000E+01  1.2500000E+02  7.0857108E-01  4.5000000E-01  3.1885699E-01
  0.0000000E+00  1.3000000E+02  7.0325298E-01  4.5000000E-01  3.1646384E-01
  5.0000000E+01  1.3000000E+02  7.0325298E-01  4.5000000E-01  3.1646384E-01
  0.0000000E+00  1.3500000E+02  6.9805122E-01  4.5000000E-01  3.1412305E-01
  5.0000000E+01  1.3500000E+02  6.9805122E-01  4.5000000E-01  3.1412305E-01
  0.0000000E+00  1.4000000E+02  6.9282352E-01  4.5000000E-01  3.1177058E-01
  5.0000000E+01  1.4000000E+02  6.9282352E-01  4.5000000E-01  3.1177058E-01
  0.0000000E+00  1.4500000E+02  6.8738611E-01  4.5000000E-01  3.0932375E-01
  5.0000000E+01  1.4500000E+02  6.8738611E-01  4.5000000E-01  3.0932375E-01
  0.0000000E+00  1.5000000E+02  6.8150063E-01  4.5000000E-01  3.0667528E-01
  5.0000000E+01  1.5000000E+02  6.8150063E-01  4.5000000E-01  3.0667528E-01
  0.0000000E+00  1.5500000E+02  6.7485658E-01  4.5000000E-01  3.0368546E-01
  5.0000000E+01  1.5500000E+02  6.7485658E-01  4.5000000E-01  3.0368546E-01
  0.0000000E+00  1.6000000E+02  6.6704788E-01  4.5000000E-01  3.0017155E-01
  5.0000000E+01  1.6000000E+02  6.6704788E-01  4.5000000E-01  3.0017155E-01
  0.0000000E+00  1.6500000E+02  6.5754001E-01  4.5000000E-01  2.9589300E-01
  5.0000000E+01  1.6500000E+02  6.5754001E-01  4.5000000E-01  2.9589300E-01
  0.0000000E+00  1.7000000E+02  6.4562182E-01  4.5000000E-01  2.9052982E-01
  5.0000000E+01  1.7000000E+02  6.4562182E-01  4.5000000E-01  2.9052982E-01
  0.0000000E+00  1.7500000E+02  6.3032844E-01  4.5000000E-01  2.8364780E-01
  5.0000000E+01  1.7500000E+02  6.3032844E-01  4.5000000E-01  2.8364780E-01
  0.0000000E+00  1.8000000E+02  6.1030195E-01  4.5000000E-01  2.7463588E-01
  5.0000000E+01  1.8000000E+02  6.1030195E-01  4.5000000E-01  2.7463588E-01
  0.0000000E+00  1.8500000E+02  5.8349308E-01  4.5000000E-01  2.6257189E-01
  5.0000000E+01  1.8500000E+02  5.8349308E-01  4.5000000E-01  2.6257189E-01
  0.0000000E+00  1.9000000E+02  5.4632548E-01  4.5000000E-01  2.4584647E-01
  5.0000000E+01  1.9000000E+02  5.4632548E-01  4.5000000E-01  2.4584647E-01
  0.0000000E+00  1.9500000E+02  4.8921399E-01  4.5000000E-01  2.2014630E-01
  5.0000000E+01  1.9500000E+02  4.8921399E-01  4.5000000E-01  2.2014630E-01
  0.0000000E+00  2.0000000E+02  4.3218458E-01  4.5000000E-01  1.9448306E-01
  5.0000000E+01  2.0000000E+02  4.3218458E-01  4.5000000E-01  1.9448306E-01
      1      2      4      3
      3      4      6      5
      5      6      8      7
      7      8     10      9
      9     10     12     11
     11     12     14     13
     13     14     16     15
     15     16     18     17
     17     18     20     19
     19     20     22     21
     21     22     24     23
     23     24     26     25
     25     26     28     27
     27     28     30     29
     29     30     32     31
     31     32     34     33
     33     34     36     35
     35     36     38     37
     37     38     40     39
     39     40     42     41
     41     42     44     43
     43     44     46     45
     45     46     48     47
     47     48     50     49
     49     50     52     51
     51     52     54     53
     53     54     56     55
     55     56     58     57
     57     58     60     59
     59     60     62     61
     61     62     64     63
     63     64     66     65
     65     66     68     67
     67     68     70     69
     69     70     72     71
     71     72     74     73
     73     74     76     75
     75     76     78     77
     77     78     80     79
     79     80     82     81
ZONE T="      26", N=       82, E=       40, F=FEPOINT, ET=QUADRILATERAL, SOLUTIONTIME=  1.0268400E+01
  0.0000000E+00  0.0000000E+00  9.9404461E-01  4.5000000E-01  4.4732008E-01
  5.0000000E+01  0.0000000E+00  9.9404461E-01  4.5000000E-01  4.4732008E-01
  0.0000000E+00  5.0000000E+00  9.8220560E-01  4.5000000E-01  4.4199252E-01
  5.0000000E+01  5.0000000E+00  9.8220560E-01  4.5000000E-01  4.4199252E-01
  0.0000000E+00  1.0000000E+01  9.6477284E-01  4.5000000E-01  4.3414778E-01
  5.0000000E+01  1.0000000E+01  9.6477284E-01  4.5000000E-01  4.3414778E-01
  0.0000000E+00  1.5000000E+01  9.4778765E-01  4.5000000E-01  4.2650444E-01
  5.0000000E+01  1.5000000E+01  9.4778765E-01  4.5000000E-01  4.2650444E-01
  0.0000000E+00  2.0000000E+01  9.3126696E-01  4.5000000E-01  4.1907013E-01
  5.0000000E+01  2.0000000E+01  9.3126696E-01  4.5000000E-01  4.1907013E-01
  0.0000000E+00  2.5000000E+01  9.1522746E-01  4.5000000E-01  4.1185236E-01
  5.0000000E+01  2.5000000E+01  9.1522746E-01  4.5000000E-01  4.1185236E-01
  0.0000000E+00  3.0000000E+01  8.9968542E-01  4.5000000E-01  4.0485844E-01
  5.0000000E+01  3.0000000E+01  8.9968542E-01  4.5000000E-01  4.0485844E-01
  0.0000000E+00  3.5000000E+01  8.8465644E-01  4.5000000E-01  3.9809540E-01
  5.0000000E+01  3.5000000E+01  8.8465644E-01  4.5000000E-01  3.9809540E-01
  0.0000000E+00  4.0000000E+01  8.7015517E-01  4.5000000E-01  3.9156983E-01
  5.0000000E+01  4.0000000E+01  8.7015517E-01  4.5000000E-01  3.9156983E-01
  0.0000000E+00  4.5000000E+01  8.5619505E-01  4.5000000E-01  3.8528777E-01
  5.0000000E+01  4.5000000E+01  8.5619505E-01  4.5000000E-01  3.8528777E-01
  0.0000000E+00  5.0000000E+01  8.4278796E-01  4.5000000E-01  3.7925458E-01
  5.0000000E+01  5.0000000E+01  8.4278796E-01  4.5000000E-01  3.7925458E-01
  0.0000000E+00  5.5000000E+01  8.2994387E-01  4.5000000E-01  3.7347474E-01
  5.0000000E+01  5.5000000E+01  8.2994387E-01  4.5000000E-01  3.7347474E-01
  0.0000000E+00  6.0000000E+01  8.1767047E-01  4.5000000E-01  3.6795171E-01
  5.0000000E+01  6.0000000E+01  8.1767047E-01  4.5000000E-01  3.6795171E-01
  0.0000000E+00  6.5000000E+01  8.0597268E-01  4.5000000E-01  3.6268771E-01
  5.0000000E+01  6.5000000E+01  8.0597268E-01  4.5000000E-01  3.6268771E-01
  0.0000000E+00  7.0000000E+01  7.9485228E-01  4.5000000E-01  3.5768352E-01
  5.0000000E+01  7.0000000E+01  7.9485228E-01  4.5000000E-01  3.5768352E-01
  0.0000000E+00  7.5000000E+01  7.8430728E-01  4.5000000E-01  3.5293828E-01
  5.0000000E+01  7.5000000E+01  7.8430728E-01  4.5000000E-01  3.5293828E-01
  0.0000000E+00  8.0000000E+01  7.7433146E-01  4.5000000E-01  3.4844916E-01
  5.0000000E+01  8.0000000E+01  7.7433146E-01  4.5000000E-01  3.4844916E-01
  0.0000000E+00  8.5000000E+01  7.6491360E-01  4.5000000E-01  3.4421112E-01
  5.0000000E+01  8.5000000E+01  7.6491360E-01  4.5000000E-01  3.4421112E-01
  0.0000000E+00  9.0000000E+01  7.5603682E-01  4.5000000E-01  3.4021657E-01
  5.0000000E+01  9.0000000E+01  7.5603682E-01  4.5000000E-01  3.4021657E-01
  0.0000000E+00  9.5000000E+01  7.4767762E-01  4.5000000E-01  3.3645493E-01
  5.0000000E+01  9.5000000E+01  7.4767762E-01  4.5000000E-01  3.3645493E-01
  0.0000000E+00  1.0000000E+02  7.3980476E-01  4.5000000E-01  3.3291214E-01
  5.0000000E+01  1.0000000E+02  7.3980476E-01  4.5000000E-01  3.3291214E-01
  0.0000000E+00  1.0500000E+02  7.3237800E-01  4.5000000E-01  3.2957010E-01
  5.0000000E+01  1.0500000E+02  7.3237800E-01  4.5000000E-01  3.2957010E-01
  0.0000000E+00  1.1000000E+02  7.2534633E-01  4.5000000E-01  3.2640585E-01
  5.0000000E+01  1.1000000E+02  7.2534633E-01  4.5000000E-01  3.2640585E-01
  0.0000000E+00  1.1500000E+02  7.1864598E-01  4.5000000E-01  3.2339069E-01
  5.0000000E+01  1.1500000E+02  7.1864598E-01  4.5000000E-01  3.2339069E-01
  0.0000000E+00  1.2000000E+02  7.1219778E-01  4.5000000E-01  3.2048900E-01
  5.0000000E+01  1.2000000E+02  7.1219778E-01  4.5000000E-01  3.2048900E-01
  0.0000000E+00  1.2500000E+02  7.0590400E-01  4.5000000E-01  3.1765680E-01
  5.0000000E+01  1.2500000E+02  7.0590400E-01  4.5000000E-01  3.1765680E-01
  0.0000000E+00  1.3000000E+02  6.9964443E-01  4.5000000E-01  3.1483999E-01
  5.0000000E+01  1.3000000E+02  6.9964443E-01  4.5000000E-01  3.1483999E-01
  0.0000000E+00  1.3500000E+02  6.9327158E-01  4.5000000E-01  3.1197221E-01
  5.0000000E+01  1.3500000E+02  6.9327158E-01  4.5000000E-01  3.1197221E-01
  0.0000000E+00  1.4000000E+02  6.8660491E-01  4.5000000E-01  3.0897221E-01
  5.0000000E+01  1.4000000E+02  6.8660491E-01  4.5000000E-01  3.0897221E-01
  0.0000000E+00  1.4500000E+02  6.7942369E-01  4.5000000E-01  3.0574066E-01
  5.0000000E+01  1.4500000E+02  6.7942369E-01  4.5000000E-01  3.0574066E-01
  0.0000000E+00  1.5000000E+02  6.7145845E-01  4.5000000E-01  3.0215630E-01
  5.0000000E+01  1.5000000E+02  6.7145845E-01  4.5000000E-01  3.0215630E-01
  0.0000000E+00  1.5500000E+02  6.6238010E-01  4.5000000E-01  2.9807105E-01
  5.0000000E+01  1.5500000E+02  6.6238010E-01  4.5000000E-01  2.9807105E-01
  0.0000000E+00  1.6000000E+02  6.5178596E-01  4.5000000E-01  2.9330368E-01
  5.0000000E+01  1.6000000E+02  6.5178596E-01  4.5000000E-01  2.9330368E-01
  0.0000000E+00  1.6500000E+02  6.3918062E-01  4.5000000E-01  2.8763128E-01
  5.0000000E+01  1.6500000E+02  6.3918062E-01  4.5000000E-01  2.8763128E-01
  0.0000000E+00  1.7000000E+02  6.2394792E-01  4.5000000E-01  2.8077657E-01
  5.0000000E+01  1.7000000E+02  6.2394792E-01  4.5000000E-01  2.8077657E-01
  0.0000000E+00  1.7500000E+02  6.0530578E-01  4.5000000E-01  2.7238760E-01
  5.0000000E+01  1.7500000E+02  6.0530578E-01  4.5000000E-01  2.7238760E-01
  0.0000000E+00  1.8000000E+02  5.8222528E-01  4.5000000E-01  2.6200137E-01
  5.0000000E+01  1.8000000E+02  5.8222528E-01  4.5000000E-01  2.6200137E-01
  0.0000000E+00  1.8500000E+02  5.5326391E-01  4.5000000E-01  2.4896876E-01
  5.0000000E+01  1.8500000E+02  5.5326391E-01  4.5000000E-01  2.4896876E-01
  0.0000000E+00  1.9000000E+02  5.1614661E-01  4.5000000E-01  2.3226598E-01
  5.0000000E+01  1.9000000E+02  5.1614661E-01  4.5000000E-01  2.3226598E-01
  0.0000000E+00  1.9500000E+02  4.6629321E-01  4.5000000E-01  2.0983194E-01
  5.0000000E+01  1.9500000E+02  4.6629321E-01  4.5000000E-01  2.0983194E-01
  0.0000000E+00  2.0000000E+02  4.2330517E-01  4.5000000E-01  1.9048733E-01
  5.0000000E+01  2.0000000E+02  4.2330517E-01  4.5000000E-01  1.9048733E-01
      1      2      4      3
      3      4      6      5
      5      6      8      7
      7      8     10      9
      9     10     12     11
     11     12     14     13
     13     14     16     15
     15     16     18     17
     17     18     20     19
     19     20     22     21
     21     22     24     23
     23     24     26     25
     25     26     28     27
     27     28     30     29
     29     30     32     31
     31     32     34     33
     33     34     36     35
     35     36     38     37
     37     38     40     39
     39     40     42     41
     41     42     44     43
     43     44     46     45
     45     46     48     47
     47     48     50     49
     49     50     52     51
     51     52     54     53
     53     54     56     55
     55     56     58     57
     57     58     60     59
     59     60     62     61
     61     62     64     63
     63     64     66     65
     65     66     68     67
     67     68     70     69
     69     70     72     71
     71     72     74     73
     73     74     76     75
     75     76     78     77
     77     78     80     79
     79     80     82     81
ZONE T="      27", N=       82, E=       40, F=FEPOINT, ET=QUADRILATERAL, SOLUTIONTIME=  1.0372080E+01
  0.0000000E+00  0.0000000E+00  9.9405968E-01  4.5000000E-01  4.4732686E-01
  5.0000000E+01  0.0000000E+00  9.9405968E-01  4.5000000E-01  4.4732686E-01
  0.0000000E+00  5.0000000E+00  9.8225072E-01  4.5000000E-01  4.4201282E-01
  5.0000000E+01  5.0000000E+00  9.8225072E-01  4.5000000E-01  4.4201282E-01
  0.0000000E+00  1.0000000E+01  9.6486253E-01  4.5000000E-01  4.3418814E-01
  5.0000000E+01  1.0000000E+01  9.6486253E-01  4.5000000E-01  4.3418814E-01
  0.0000000E+00  1.5000000E+01  9.4792063E-01  4.5000000E-01  4.2656428E-01
  5.0000000E+01  1.5000000E+01  9.4792063E-01  4.5000000E-01  4.2656428E-01
  0.0000000E+00  2.0000000E+01  9.3144110E-01  4.5000000E-01  4.1914849E-01
  5.0000000E+01  2.0000000E+01  9.3144110E-01  4.5000000E-01  4.1914849E-01
  0.0000000E+00  2.5000000E+01  9.1543966E-01  4.5000000E-01  4.1194785E-01
  5.0000000E+01  2.5000000E+01  9.1543966E-01  4.5000000E-01  4.1194785E-01
  0.0000000E+00  3.0000000E+01  8.9993146E-01  4.5000000E-01  4.0496916E-01
  5.0000000E+01  3.0000000E+01  8.9993146E-01  4.5000000E-01  4.0496916E-01
  0.0000000E+00  3.5000000E+01  8.8493078E-01  4.5000000E-01  3.9821885E-01
  5.0000000E+01  3.5000000E+01  8.8493078E-01  4.5000000E-01  3.9821885E-01
  0.0000000E+00  4.0000000E+01  8.7045074E-01  4.5000000E-01  3.9170283E-01
  5.0000000E+01  4.0000000E+01  8.7045074E-01  4.5000000E-01  3.9170283E-01
  0.0000000E+00  4.5000000E+01  8.5650293E-01  4.5000000E-01  3.8542632E-01
  5.0000000E+01  4.5000000E+01  8.5650293E-01  4.5000000E-01  3.8542632E-01
  0.0000000E+00  5.0000000E+01  8.4309700E-01  4.5000000E-01  3.7939365E-01
  5.0000000E+01  5.0000000E+01  8.4309700E-01  4.5000000E-01  3.7939365E-01
  0.0000000E+00  5.5000000E+01  8.3024026E-01  4.5000000E-01  3.7360812E-01
  5.0000000E+01  5.5000000E+01  8.3024026E-01  4.5000000E-01  3.7360812E-01
  0.0000000E+00  6.0000000E+01  8.1793712E-01  4.5000000E-01  3.6807170E-01
  5.0000000E+01  6.0000000E+01  8.1793712E-01  4.5000000E-01  3.6807170E-01
  0.0000000E+00  6.5000000E+01  8.0618858E-01  4.5000000E-01  3.6278486E-01
  5.0000000E+01  6.5000000E+01  8.0618858E-01  4.5000000E-01  3.6278486E-01
