21
# x y z
-15	0	0
-13.5	0	0
-12	0	0
-10.5	0	0
-9	0	0
-7.5	0	0
-6	0	0
-4.5	0	0
-3	0	0
-1.5	0	0
0	0	0
1.5	0	0
3	0	0
4.5	0	0
6	0	0
7.5	0	0
9	0	0
10.5	0	0
12	0	0
13.5	0	0
15	0	0
63
# a b m n err i ip iperr k r rhoa u valid 
2	14	6	10	1.00003762848659e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.76991118430775e+01	0.00000000000000e+00	1.01383153540378e+02	0.00000000000000e+00	1
3	15	7	11	1.00003766415111e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.76991118430775e+01	0.00000000000000e+00	9.90455112954839e+01	0.00000000000000e+00	1
4	16	8	12	1.00003766843188e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.76991118430775e+01	0.00000000000000e+00	1.00221455541797e+02	0.00000000000000e+00	1
5	17	9	13	1.00003758208886e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.76991118430775e+01	0.00000000000000e+00	9.85752696790649e+01	0.00000000000000e+00	1
6	18	10	14	1.00003757976483e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.76991118430775e+01	0.00000000000000e+00	1.00186540291776e+02	0.00000000000000e+00	1
7	19	11	15	1.00003760949541e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.76991118430775e+01	0.00000000000000e+00	9.89248498839238e+01	0.00000000000000e+00	1
8	20	12	16	1.00003760859708e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.76991118430775e+01	0.00000000000000e+00	9.80640556138659e+01	0.00000000000000e+00	1
9	21	13	17	1.00003763482339e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.76991118430775e+01	0.00000000000000e+00	9.91027788395301e+01	0.00000000000000e+00	1
1	16	6	11	1.00004709307163e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	4.71238898038469e+01	0.00000000000000e+00	1.00032255878051e+02	0.00000000000000e+00	1
2	17	7	12	1.00004703617344e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	4.71238898038469e+01	0.00000000000000e+00	1.01655686529747e+02	0.00000000000000e+00	1
3	18	8	13	1.00004705138094e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	4.71238898038469e+01	0.00000000000000e+00	1.01032141081148e+02	0.00000000000000e+00	1
4	19	9	14	1.00004708543358e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	4.71238898038469e+01	0.00000000000000e+00	1.00752241641800e+02	0.00000000000000e+00	1
5	20	10	15	1.00004704052382e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	4.71238898038469e+01	0.00000000000000e+00	1.00875940045431e+02	0.00000000000000e+00	1
6	21	11	16	1.00004708989147e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	4.71238898038469e+01	0.00000000000000e+00	9.98192189449435e+01	0.00000000000000e+00	1
1	19	7	13	1.00005647427415e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.65486677646163e+01	0.00000000000000e+00	1.00700497530727e+02	0.00000000000000e+00	1
2	20	8	14	1.00005648474237e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.65486677646163e+01	0.00000000000000e+00	1.00417922409552e+02	0.00000000000000e+00	1
3	21	9	15	1.00005653454715e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.65486677646163e+01	0.00000000000000e+00	9.90246410496552e+01	0.00000000000000e+00	1
0
